smiles,log HLM(ml/min/kg)
CS(=O)(=O)Nc1cccc(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)c1,-2.034798299
CS(=O)(=O)Nc1ccccc1-c1ccncc1,0.675686709
CS(=O)(=O)Nc1ccccc1CNc1ccc2[nH]nc(-c3ccc(N4CCNCC4)nc3)c2c1,1.841984805
CS(=O)(=O)Nc1ccccc1CNc1ccc2[nH]nc(-c3ccc(NC4CCNCC4)nc3)c2c1,2.264817823
CS(=O)(=O)Nc1ccccc1CNc1ccc2[nH]nc(-c3ccc(OC4CCNCC4)nc3)c2c1,2.509202522
CS(=O)(=O)Nc1nnc2cc(COc3cc(Cl)cc(Cl)c3)c(C3CC3)cn12,0.591064607
CS(=O)(=O)Nc1nnc2cc(OCC34CC5CC(CC(C5)C3)C4)c(C3CC3)cn12,1.146128036
CS(=O)(=O)[C@H]1CCC[C@H](NC(=O)C2CCN(c3nc4cc(Cl)c(C(F)(F)F)cc4o3)CC2)C1,0.662757832
CS(=O)(=O)c1cc(Cl)c(NC(=O)N2CCN3C(=O)N([C@H]4C[C@@H]4c4ccccc4)C(=O)[C@@H]3C2)c(Cl)c1,1.717670503
CS(=O)(=O)c1cc([N+](=O)[O-])c2sc(N3CCN(CC4CCCCC4)CC3)nc(=O)c2c1,1.953276337
CS(=O)(=O)c1ccc(-c2cc(C(O)(C(F)(F)F)C(F)(F)F)cnc2N2CCN(S(=O)(=O)c3ccc(N)nc3)CC2)cc1,1.459392488
CS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1,0.954242509
CS(=O)(=O)c1ccc(-c2ccc(F)cc2)c(C(=O)N2CCN(c3ccc(C(F)(F)F)cc3)CC2)c1,1.033423755
CS(=O)(=O)c1ccc(-c2ccc([C@H](Cn3ccnc3)NC(=O)c3ccc(-c4nnc(-c5ccccc5)o4)cc3)c(Cl)c2)cc1,1.064457989
CS(=O)(=O)c1ccc(-c2ccccc2)c(C(=O)N2CCN(c3ccc(C#N)cc3F)CC2)c1,0.653212514
CS(=O)(=O)c1ccc(-c2ccccc2)c(C(=O)N2CCN(c3ccc(C(F)(F)F)cc3)CC2)c1,1.033423755
CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)c(F)c3)c2)cc1,1.100370545
CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)cc3)n2)cc1,0.995635195
CS(=O)(=O)c1ccc(-c2cnc(NCc3ccco3)n3cnnc23)cc1,1.195124423
CS(=O)(=O)c1ccc(-c2nnc(-c3ccc(C(=O)N[C@@H](Cn4ccnc4)c4ccc(Cl)cc4Cl)cc3)o2)cc1Cl,0.968949681
CS(=O)(=O)c1ccc(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,-1.906578315
CS(=O)(=O)c1ccc(C2CCCCC2)c(C(=O)N2CCN(c3ccc(C(F)(F)F)cc3)CC2)c1,0.954242509
CS(=O)(=O)c1ccc(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)c(C2CC2)c1,0.522444234
CS(=O)(=O)c1ccc(F)cc1CNc1ccc2[nH]nc(-c3ccc(N4CCNCC4)nc3)c2c1,2.245512668
CS(=O)(=O)c1ccc(F)cc1CNc1ccc2[nH]nc(-c3ccccn3)c2c1,2.646109522
CS(=O)(=O)c1ccc(F)cc1CNc1ccc2[nH]nc(-c3cccnc3)c2c1,2.899492196
CS(=O)(=O)c1ccc(N2CCCCC2)c(C(=O)N2CCN(c3ccc(C#N)cc3F)CC2)c1,1.158362492
CS(=O)(=O)c1ccc(N2CCCCC2)c(C(=O)N2CCN(c3ccc(C(F)(F)F)cc3)CC2)c1,1.033423755
CS(=O)(=O)c1ccc(N2CCN(C(=O)c3cc(S(C)(=O)=O)ccc3N3CCCCC3)CC2)c(F)c1,1.416640507
CS(=O)(=O)c1ccc(N2CCN(C(=O)c3cc(S(C)(=O)=O)ccc3OCC3CC3)CC2)c(F)c1,-0.045757491
CS(=O)(=O)c1ccc(N2CCOCC2)c(C(=O)N2CCN(c3ccc(C(F)(F)F)cc3)CC2)c1,0.954242509
CS(=O)(=O)c1ccc(OCC2CC2)c(C(=O)N2CCN(c3ccc(C#N)cc3F)CC2)c1,0.556302501
CS(=O)(=O)c1ccc(OCC2CC2)c(C(=O)N2CCN(c3ccc(C(F)(F)F)cc3)CC2)c1,0.73239376
CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)C(F)(F)C2,0.672097858
CS(=O)(=O)c1ccc(Oc2ccc(Nc3nccc(N)n3)cc2)cc1,1.29666519
CS(=O)(=O)c1ccc2[nH]c3c(c2c1)CN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)CC3,1.100370545
CS(=O)(=O)c1ccc2c(c1)C(NCCOc1cc(F)ccc1F)CCS2(=O)=O,0.995635195
CS(=O)(=O)c1ccc2c(c1)CCN2c1ncnc2c(C3CCN(c4ncc(Cl)cn4)CC3)coc12,2.007320953
CS(=O)(=O)c1ccc2c(c1)CCN2c1ncnc2c(C3CCN(c4ncc(F)cn4)CC3)coc12,2.364175633
CS(=O)(=O)c1ccc2c(c1)CCN2c1ncnc2c(C3CCN(c4ncc(O)cn4)CC3)coc12,2.074816441
CS(=O)(=O)c1ccc2c(c1)CC[C@@H]([C@H]1c3ccccc3-c3cncn31)[C@@H]2O,0.838849091
CS(=O)(=O)c1ccc2c(c1)CN(C=O)C2C(=O)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,1.033423755
CS(=O)(=O)c1ccc2c(c1)[C@@H](O)[C@H]([C@H]1c3ccccc3-c3cncn31)CC2,0.819543936
CS(=O)(=O)c1ccc2nc(N)n(CC(O)c3cccc(Cl)c3Cl)c2c1,1.786751422
CS(=O)(=O)c1cccc(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)c1,-1.943095149
CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1,1.152746864
CS(=O)(=O)c1cccc(F)c1Cn1cc(-c2ccccc2Cl)c(=O)n(C[C@H](NCCCC(=O)O)c2ccccc2)c1=O,0.851258349
CS(=O)(=O)c1cccc(S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c3cccnc3)cc2)c1,0.954242509
CS(=O)(=O)c1cccc2c3c([nH]c12)CCN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)C3,0.556302501
CS(=O)(=O)c1ccccc1CNc1ccc2[nH]nc(-c3ccc(N4CCNCC4)nc3)c2c1,1.86923172
CS(=O)(=O)c1ccccc1N1CCC(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)CC1,1.837903945
CS(=O)(=O)c1ccccc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,2.574378564
CS(=O)(=O)c1cnc(Nc2ccc(O)cc2)nc1NCc1ccccc1,0.653212514
CS(=O)(=O)c1n[nH]c(-c2nc(Cc3ccccc3F)c3ccccn23)n1,0.995635195
CS(=O)(=O)n1ccc2cc(C(=O)N3CCCC(c4ccnc5ncnn45)C3)ccc21,1.459392488
CSC1(CNC(=O)N2CCC=C(c3ccccc3)C2)CCOCC1,2.077575009
CSC1(CNc2cc(C)nc(C)n2)CCOCC1,0.675686709
CSC1(CNc2cncc(Cl)n2)CCOCC1,1.006893708
CSCC(=O)N1CCN(C(=O)CSC)C2(CCCCC2)C1,1.762205758
CSCC(=O)N1CCc2[nH]nc(-c3cccc(F)c3)c2C1,1.755813898
CSCC[C@@H](CO)n1ccnc1-c1oc2ccccc2c1C,2.22299984
CSCCc1nc(-c2cc(C)nc3cc(F)ccc23)n(CCO)n1,1.229015943
CSC[C@H]1CN(Cc2c[nH]c3c(N)ncnc23)C[C@@H]1O,0.675686709
CSCc1c(C(=O)NC(C)C)oc2ccccc12,1.930103039
CSCc1csc(NC(C)=O)n1,1.283210741
CSc1ccc(-c2ccc3n(c2=O)C[C@@H]2CNC[C@H]3C2)cc1,0.699490845
CSc1ccc(-c2ccc3n(c2=O)C[C@H]2C[C@@H]3CN(C(=O)c3ccncc3)C2)cc1,1.732482218
CSc1ccc(C(=O)Nc2cccc(C(=O)NCC(C)C)c2)cc1,2.0743629
CSc1ccc(C)c(C(=O)NCCN2CCC(C)CC2)c1,1.597168449
CSc1ccc(CN(CCO)C(=O)CCc2cccc(F)c2)cc1,2.17858274
CSc1ccc(Cl)cc1Cn1cc(Cl)cc(C(N)=O)c1=N,-0.045757491
CSc1ccc(NC(=O)Cn2nc(C3CC3)ccc2=O)cc1,2.243856233
CSc1ccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NC(=O)C(F)(F)F)cc1,1.995635195
CSc1ccc([C@@H](Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)[C@H](C)NS(=O)(=O)C2CC2)cc1,1.846337112
CSc1cccc(-c2ccccc2-c2nnc(C)o2)c1,2.161347036
CSc1cccc(Sc2ccc([C@@H]3O[C@@H]4C[C@H]5[C@@H]6C[C@H](F)C7=CC(=O)C=C[C@]7(C)[C@@]6(F)[C@@H](O)C[C@]5(C)[C@]4(C(=O)CO)O3)cc2)c1,2.14176323
CSc1cccc2c3c([nH]c12)CCN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)C3,1.851869601
CSc1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1,3.047450887
CSc1ccccc1S(=O)(=O)NC1CCC(CN(C)C)CC1,0.675686709
CSc1cnc(N2CCCN(c3ncc(SC)cn3)CC2)nc1,2.118813449
CSc1nc2nc(C)cc(Nc3ccc(C(F)(F)F)cc3)n2n1,1.226084116
CSc1nc2nc(C)cc(Nc3ccc(S(F)(F)(F)(F)F)cc3)n2n1,1.304490528
CSc1nccc(N2Cc3cnn(Cc4ccc(F)cc4)c3C2)n1,2.149625496
CSc1ncccc1C(=O)N[C@H](c1ccccc1)C12CCC(CC1)CN2C,1.835056102
CSc1ncccc1C(=O)Nc1ccc(-c2nnc(C)[nH]2)cc1,0.675686709
CSc1ncccc1C(=O)Nc1ccc(N2CCCCC2=O)cc1,0.675686709
CSc1nnc(CCCNc2cc(C)ccn2)n1C1CCCC1,2.141380783
CSc1nncc(-c2cnnc(OCCN(C)C)n2)n1,1.255272505
CSc1nncc(-c2cnnc(SC3CCCC3)n2)n1,2.578524605
CSc1nncc(-c2cnnc(SCCCO)n2)n1,1.999565488
CSc1nncc(-c2cnnc(SCCN(C)C)n2)n1,1.130333768
CSc1sc(C(N)=O)c2c1-c1sncc1CC2,2.090963077
C[C@@H](/C=C\C(F)(F)F)Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O,1.311160273
C[C@@H](C(=O)N1CCCC1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,0.675686709
C[C@@H](C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,1.397940009
C[C@@H](C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)n1ncccc1=O,1
C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,1.282622113
C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@]2(CC1)COc1cc(C(F)(F)F)ccc12,1.587710965
C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@]2(CC1)COc1cc(C(F)(F)F)ccc12,0.522444234
C[C@@H](C1CC1)n1cc(Cl)nc(Nc2c(Cl)cc(OC(F)F)cc2Cl)c1=O,1.792391689
C[C@@H](CN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)NC(=O)c1ccc2ccccc2c1,2.018920918
C[C@@H](CN1CCC2(CC1)C(=O)NCN2c1cccc(F)c1)NC(=O)c1ccc(Br)cc1,1.948222186
C[C@@H](CNC(=O)Cc1c(F)ccc(F)c1F)C1CCN(C(=O)OC2(C)CC2)CC1,2.271841607
C[C@@H](CNC(=O)Cn1nnc2ccccc2c1=O)c1ccccc1,1.255272505
C[C@@H](CO)Nc1nc(C(F)(F)F)nc2[nH]cnc12,0.675686709
C[C@@H](C[C@@](C)(CS(=O)(=O)N1CCC(CCc2ccc(Cl)cc2Cl)CC1)N(O)C=O)c1ncc(F)cn1,0.7930916
C[C@@H](C[C@@](C)(CS(=O)(=O)N1CCC(OCc2ccc(Cl)cc2Cl)CC1)N(O)C=O)c1ncc(F)cn1,1.983626287
C[C@@H](C[C@@](C)(CS(=O)(=O)N1CCN(CCc2ccc(Cl)cc2Cl)CC1)N(O)C=O)c1ncc(F)cn1,1.686636269
C[C@@H](C[C@@]1(C2CC2)NC(=O)NC1=O)C(=O)N1CCN(c2ccc(F)c(F)c2)[C@@H](C)C1,1.488973525
C[C@@H](Cn1nc2c(cc1=O)CCCCC2)NC(=O)CCc1ccccc1,2.345463913
C[C@@H](NC(=O)C1CCNCC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,1.385606274
C[C@@H](NC(=O)N1CCC2(CCN(C)CC2)C1)c1ccc(F)cc1,0.675686709
C[C@@H](NC(=O)N1CCC2(CCOCC2)CC1)c1ccc(F)cc1,0.79190108
C[C@@H](NC(=O)[C@H]1CCCCN1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,1.644438589
C[C@@H](NC(=O)[C@H]1CCCN1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,1.678518379
C[C@@H](NC(=O)[C@H]1CCCNC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,1.158362492
C[C@@H](NC(=O)[C@H]1CN(C2CCCCC2)CC[C@@H]1NC(=O)c1cc(-c2ccc(F)cc2F)on1)c1ccccc1,2.127428778
C[C@@H](NC(=O)[C@H]1CN(C2CCCCC2)CC[C@@H]1NC(=O)c1cc(-c2ccc(F)cc2F)on1)c1ccccn1,1.954242509
C[C@@H](NC1=CC(=O)CC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,1.068185862
C[C@@H](NC1=CC(=O)CCC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,1.498310554
C[C@@H](NC1=CC(=O)CNC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,0.954242509
C[C@@H](NCc1cc([C@]2(C)CCSC(N)=N2)c(F)cc1F)C(F)(F)F,1.075546961
C[C@@H](NS(=O)(=O)c1ccc(-c2c(C#N)c3ccc(C4CC4)cc3n2C2CCC2)nc1)C(F)(F)F,1.176091259
C[C@@H](N[C@@H]1CCCN(c2cccc(C(F)(F)F)c2)C1)c1cccc2ccccc12,2.775100499
C[C@@H](N[C@@H]1CCCN(c2cccc(OC(F)(F)F)c2)C1)c1cccc2ccccc12,2.522444234
C[C@@H](N[C@@H]1CCN(c2cccc(C(F)(F)F)c2)C1)c1cccc2ccccc12,2.578524605
C[C@@H](N[C@@H]1CCN(c2cccc(OC(F)(F)F)c2)C1)c1cccc2ccccc12,2.26810973
C[C@@H](N[C@H]1CCCN(c2cccc(OC(F)(F)F)c2)C1)c1cccc2ccccc12,2.306425028
C[C@@H](N[C@H]1CCN(c2ccc(-c3nn[nH]n3)cc2)C1)c1cccc2ccccc12,2.448397103
C[C@@H](N[C@H]1CCN(c2ccc(C(=O)NCCO)cc2)C1)c1cccc2ccccc12,2.248708736
C[C@@H](N[C@H]1CCN(c2ccc(C(=O)O)cc2)C1)c1cccc2ccccc12,1.941014244
C[C@@H](N[C@H]1CCN(c2ccc(CC(=O)O)cc2)C1)c1cccc2ccccc12,1.786751422
C[C@@H](N[C@H]1CCN(c2cccc(C(F)(F)F)c2)C1)c1cccc2ccccc12,2.18723862
C[C@@H](N[C@H]1CCN(c2cccc(OC(F)(F)F)c2)C1)c1cccc2ccccc12,1.878521796
C[C@@H](Nc1ccc(S(=O)(=O)Nc2nccs2)cc1Cl)c1ccccc1,2.008600172
C[C@@H](Nc1nc(-c2cccc(C(=O)O)c2)cnc1N)c1ccccc1,0.698970004
C[C@@H](Nc1ncnc2[nH]c(-c3ccc(NS(C)(=O)=O)cc3)cc12)c1ccccc1,1.28057837
C[C@@H](Nc1ncnc2[nH]c(-c3ccccc3OC(F)F)cc12)c1ccccc1,1.703978825
C[C@@H](Nc1nnc(-c2c[nH]c3ncccc23)o1)c1ccccc1,1.760422483
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1C1CCCCC1,0.653212514
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1C1CCN(CC(F)(F)F)CC1,0.963787827
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1C1CCN(CCC#N)CC1,0.62324929
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1C1CCOCC1,0.361727836
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@@H]1CCCN(C(=O)CC#N)C1,0
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@@H]1CCCN(C(=O)CC(F)(F)F)C1,0.716003344
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@@H]1CCCOC1,0.662757832
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@@H]1CCC[C@@H](O)C1,0.146128036
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CCCOC1,0.301029996
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@@H](C#N)CC1,0.633468456
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@@H](NCC(F)(F)F)C1,0.579783597
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@@H](NCC(F)(F)F)CC1,1.255272505
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@@H](O)CC1,0.322219295
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](C#N)CC1,0.51851394
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,0.716003344
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CCC#N)CC1,0.716003344
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](NCC(F)(F)F)C1,0.748188027
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](NCC(F)(F)F)CC1,0.51851394
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](NCC(F)F)CC1,0.556302501
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](O)CC1,0.278753601
C[C@@H](OC(=O)Cc1ccc(Cl)c(SC2=C(O)CC(c3c(Cl)cccc3Cl)CC2=O)c1)c1ccccc1,1.255272505
C[C@@H](OC(=O)Nc1c(-c2ccccc2F)cnn1C)c1ccccc1Cl,1.342422681
C[C@@H](OC[C@H](O)CNC(C)(C)CC1Cc2ccccc2C1)c1ccccc1C1CC2CC1C1C(C(=O)O)C21,1.315970345
C[C@@H](OC[C@H](O)CNC(C)(C)Cc1ccc(Cl)cc1F)c1ccccc1C1CC2CC1C1C(C(=O)O)C21,1.158362492
C[C@@H](Oc1cc(-c2cccc(S(C)(=O)=O)c2)cnc1N)c1cc(F)ccc1-n1nccn1,1
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,1.568839004
C[C@@H](Oc1cc(-c2cnnn2C)cnc1N)c1cc(F)ccc1-n1nccn1,0.903089987
C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,1.990072335
C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,1.522444234
C[C@@H]([C@H]1c2ccccc2-c2cncn21)[C@H](O)C1CCCCC1,1.204119983
C[C@@H](c1c[nH]c2ncccc12)c1nnc2ccc(-c3ccc(C#N)cc3)nn12,1.401400541
C[C@@H](c1ccc2ccc(O[C@H]3CC[C@@H](C(F)(F)F)CC3)c(C(F)(F)F)c2c1)N1C2CCC1CC(C(=O)O)C2,0.880327596
C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccc(C#N)cc3)nn12,1.03702788
C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccc(F)c(F)c3)nn12,1.081347308
C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccc(N(C)C)nc3)nn12,2.319730494
C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccc4c(c3)OCCO4)nn12,2.437116093
C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3cccc(C#N)c3)nn12,1.20709554
C[C@@H](c1ccc2ncccc2c1)c1nnc2ccc(-c3ccccc3C#N)nn12,1.317854489
C[C@@H](c1ccccc1)N(C)C(=O)NCCN(C)CCO,0.675686709
C[C@@H](c1ccccc1)[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(N)=O,1.545307116
C[C@@H](c1ccccn1)c1c(CCN(C)C)oc2ccccc12,1
C[C@@H](c1ccccn1)c1c(CCN(C)C)sc2ccccc12,1
C[C@@H](c1cn(C)cn1)n1c(NC2(C)CC2)nc2c(-c3cc4c([nH]3)[C@@H](C)NC4=O)cccc2c1=O,1.498310554
C[C@@H]1C(=O)N(c2ccc(C#N)c(Cl)c2)[C@@H](C)[C@H]1O,0.255272505
C[C@@H]1CC(=O)Nc2cccc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2N1,0.946157395
C[C@@H]1CCC(=O)NCC(C(=O)NCCS(=O)(=O)O)NC(=O)CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@@H](O)C[C@@H]5C[C@@H](CC[C@]5(C)[C@H]4CC[C@@]32C)OCc2cn(nn2)[C@@H]2CC[C@@]3(C)[C@H](C[C@H](O)[C@@H]4[C@@H]3CC[C@@]3(C)[C@H]4CC[C@H]13)C2,0.739572344
C[C@@H]1CCCN(c2nc(-c3cc(-c4ccon4)n(Cc4ccccc4F)n3)ncc2F)[C@@H]1C(=O)O,1.753583059
C[C@@H]1CCCN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)C1,2.309630167
C[C@@H]1CCCN1C(=O)N1C[C@H]2[C@@H](C1)[C@@H]2C(=O)N[C@H]1CCN(c2nccn3ccnc23)C1,1.661812686
C[C@@H]1CCCN1C(=O)c1nn(C)c2nc(OCc3ccccn3)ccc12,1.260071388
C[C@@H]1CCCN1Cc1cc(C(=O)Nc2ccc3c(c2)N(C)C(=O)CC3)ccc1-c1ccccc1,2.089905111
C[C@@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,1.431363764
C[C@@H]1CCC[C@@](O)(CNC(=O)c2c(Cl)ccc3nc(N4CCC(N(C)C)C4)ccc23)C1,1.597695186
C[C@@H]1CCC[C@@](O)(CNC(=O)c2c(Cl)ccc3nc(N4CC[C@@H](C(C)(C)O)C4)ccc23)C1,1.829303773
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,0.836925128
C[C@@H]1CCN(C(=O)c2ccc3occc3c2)C[C@H]1c1cc(C(F)F)nc2ncnn12,1.100370545
C[C@@H]1CCN(c2cc(-c3ccccc3)ccn2)C[C@H]1c1cc(C(F)F)nc2ncnn12,1.534026106
C[C@@H]1CCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C[C@H]1N,1.805500858
C[C@@H]1CCOc2cc(F)c(-c3cnn(CCN(C)C)c3)cc2C(=O)Nc2cccc(n2)-c2nncn2C1,1.62324929
C[C@@H]1CCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn2C1,1.204119983
C[C@@H]1CCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn2C1,1.531478917
C[C@@H]1CC[C@@H](C(=O)NCc2cc(-c3ccc(C(F)(F)F)nc3)ncn2)N1S(=O)(=O)c1ccc(F)cc1,1.278753601
C[C@@H]1CC[C@H](N)CN1c1ccncc1Nc1ncc2ccc(-c3c(F)cccc3F)nn12,2.261738547
C[C@@H]1CC[C@H](N)CN1c1ccncc1Nc1ncc2ccc(-c3ncccc3F)nn12,1.805500858
C[C@@H]1CC[C@H]2[C@@H](O)[C@H](OC(=O)CCC(=O)O[C@@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3O)[C@]64OO5)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,2.046612209
C[C@@H]1CC[C@H]2[C@@](C)(COP(=O)(OC[C@@]3(C)O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]3[C@]64OO5)Oc3ccccc3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,1.686636269
C[C@@H]1CCc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,1.799340549
C[C@@H]1CCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2OC1,1.806179974
C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccncc2C#N)cn1,1.587710965
C[C@@H]1CN(C(=O)OC2(C(F)(F)F)CCOC2)CCN1c1ncc(OCc2ccncc2C#N)cn1,1.983626287
C[C@@H]1CN(C(=O)OC2(C(F)(F)F)COC2)CCN1c1ncc(OCc2ccncc2C#N)cn1,1.597695186
C[C@@H]1CN(C(=O)OC2(C)COC2)CCN1c1ncc(OCc2ccncc2C#N)cn1,1.315970345
C[C@@H]1CN(C(=O)OC2CCOCC2)CCN1c1ncc(OCc2ccncc2C#N)cn1,1.522444234
C[C@@H]1CN(C(=O)OC2COC2)CCN1c1ncc(OCc2ccncc2C#N)cn1,0.653212514
C[C@@H]1CN(C(=O)O[C@@H]2CCOC2)CCN1c1ncc(OCc2ccncc2C#N)cn1,1.184691431
C[C@@H]1CN(C(=O)O[C@H]2CCOC2)CCN1c1ncc(OCc2ccncc2C#N)cn1,1.385606274
C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,1.653212514
C[C@@H]1CN(C(=O)c2nc(Nc3cc(C4CC4)[nH]n3)c3cc(Cl)ccc3n2)CCN1,1.412124406
C[C@@H]1CN(C)CCN1c1ccc(Nc2cc(-c3cc(F)cc(N4CCn5c(cc6c5CCCC6)C4=O)c3CO)cn(C)c2=O)nc1,1.113943352
C[C@@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,1.176091259
C[C@@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,0.857332496
C[C@@H]1CN(Cc2ccc(-c3ccc(Cl)cc3)cc2)C(=O)O1,0.924279286
C[C@@H]1CN(Cc2ccc(-c3ccc(F)c(Cl)c3)cc2)C(=O)O1,0.919078092
C[C@@H]1CN(Cc2ccc(-c3ccc(F)cc3)cc2)C(=O)O1,0.755874856
C[C@@H]1CN(Cc2ccc(-c3ccc(F)cc3F)cc2)C(=O)O1,0.86332286
C[C@@H]1CN(Cc2ccc(-c3cccc(F)c3)cc2)C(=O)O1,1.257678575
C[C@@H]1CN(Cc2ccc(-c3ccccc3CN(C)C)cc2)C(=O)O1,0.986771734
C[C@@H]1CN(Cc2ccc(-c3ccncc3)cc2)C(=O)O1,1.120573931
